Author,Retweet IDs count,Text,Published At,URL,Favorited?,In reply to
AllMilitaryNews,1,(Air Force Times) Panetta dismisses Iran’s claims about drone: ABOARD A U.S. MILITARY AIRCRAFT — Defen... http://t.co/2mduV03A #Military,2012-04-23 21:27:09 +0200,http://twitter.com/AllMilitaryNews/status/194507721662402560,0,""
AllMilitaryNews,1,(Marine Corps Times) Panetta dismisses Iran’s claims about drone: ABOARD A U.S. MILITARY AIRCRAFT — De... http://t.co/Yo99dHor #Military,2012-04-23 20:26:14 +0200,http://twitter.com/AllMilitaryNews/status/194492391275761664,0,""
The Pentagon Channel,3,IN 10 MINS! SecDef Leon Panetta  & CJCS  GEN Martin Dempsey speak with Pentagon reporters. WATCH at http://t.co/dDXVfjCW,2012-04-16 19:50:57 +0200,http://twitter.com/pentagonchannel/status/191946797386698754,0,""
The Pentagon Channel,2,IN 10 MIN!  SecDef Panetta delivers remarks at a welcoming ceremony for DepSecDef Ashton Carter. WATCH at http://t.co/dDXVfjCW,2011-11-09 21:35:04 +0100,http://twitter.com/pentagonchannel/status/134368430471122944,0,""
The Pentagon Channel,3,IN 5MINS! SecDef  Panetta & CJCS ADM Mullen speak with reporters at the Pentagon. WATCH at www.pentagonchannel.mil,2011-09-20 19:55:46 +0200,http://twitter.com/pentagonchannel/status/116208947995746304,0,""
The Pentagon Channel,4,IN 10 MINS! SecDef Panetta speaks at the POW/MIA Recognition Ceremony at the Pentagon. WATCH at www.pentagonchannel.mil,2011-09-16 16:50:57 +0200,http://twitter.com/pentagonchannel/status/114712884377944064,0,""
Stars and Stripes,4,Panetta declares Iraq war 'end of mission' for U.S. troops - Stars and Stripes: http://t.co/OY7QoQYP via @AddThis,2011-12-15 18:08:52 +0100,http://twitter.com/starsandstripes/status/147362500332101632,0,""
Stars and Stripes,13,'Dancing with the Stars' champ offers Defense Secretary Leon Panetta some tips:http://t.co/ZVkfbXEr from @LeoShane #SecDef @knowjr #DWTS,2011-12-01 21:56:22 +0100,http://twitter.com/starsandstripes/status/142346322626883584,0,""
MailOurMilitary,1,Secretary of Defense Leon Panetta sends a Veterans Day message to those who serve and have served: http://t.co/ZLPpRR0i,2011-11-11 18:22:43 +0100,http://twitter.com/MailOurMilitary/status/135044799622414336,0,""
AllMilitaryNews,1,"(Navy Times) SecDef has paid $17,000 for commuting to Calif.: () WASHINGTON — Leon Panetta has commute... http://t.co/7QmBLtwT #Military",2012-04-05 22:44:38 +0200,http://twitter.com/AllMilitaryNews/status/188004238830473216,0,""
AllMilitaryNews,2,"(Army Times) SecDef has paid $17,000 for commuting to Calif.: WASHINGTON — Leon Panetta has commuted o... http://t.co/FuiiC1Ea #Military",2012-04-05 22:25:32 +0200,http://twitter.com/AllMilitaryNews/status/187999434699849729,0,""
Real Warriors ,2,"Our enemies thought they could weaken America. Instead, they strengthened it. -@DeptofDefense Sec Panetta http://t.co/MJCj2Om5 #PH70 #Pearl7",2011-12-07 22:03:01 +0100,http://twitter.com/realwarriors/status/144522321221267456,0,""
AllMilitaryNews,1,(Marine Corps Times) Panetta touts progress made in Afghanistan: ABOARD THE AMPHIBIOUS ASSAULT SHIP PE... http://t.co/LMjrpARa #Military,2012-03-31 01:22:26 +0200,http://twitter.com/AllMilitaryNews/status/185869625685315584,0,""
AllMilitaryNews,1,(Air Force Times) Panetta touts progress made in Afghanistan: ABOARD THE AMPHIBIOUS ASSAULT SHIP PELEL... http://t.co/vgFozrNg #Military,2012-03-31 01:13:48 +0200,http://twitter.com/AllMilitaryNews/status/185867451521712129,0,""
AllMilitaryNews,1,(Army Times) Panetta touts progress made in Afghanistan: ABOARD THE AMPHIBIOUS ASSAULT SHIP PELELIU — ... http://t.co/EHOV2Vfm #Military,2012-03-31 01:12:05 +0200,http://twitter.com/AllMilitaryNews/status/185867020003319809,0,""
AllMilitaryNews,1,(Navy Times) Panetta touts progress made in Afghanistan: (The Associated Press) ABOARD THE AMPHIBIOUS ... http://t.co/MSBaxKjW #Military,2012-03-31 01:09:53 +0200,http://twitter.com/AllMilitaryNews/status/185866467592515584,0,""
Stars and Stripes,9,"Panetta tells troops ""come to work"" on Monday, even though there's no guarantee they'll be getting paid on time http://t.co/beXxP3j",2011-07-30 02:30:50 +0200,http://twitter.com/starsandstripes/status/97101809432272896,0,""
Stars and Stripes,5,"Defense Secretary Leon Panetta calls 'don't ask, don't tell' repeal, ""essential to the effectiveness of our all-volunteer force."" #DADT",2011-07-22 22:48:04 +0200,http://twitter.com/starsandstripes/status/94509036606734336,0,""
Veteran Owned,1,Brief but wonderful 11-11-11 video tribute by Secretary of Defense Leon E. Panetta to veterans and military families - http://t.co/eDd2F644,2011-11-11 16:38:26 +0100,http://twitter.com/VeteranOwned/status/135018554117459968,0,""
DefenseLink,1,Panetta Credits Peleliu for Helping Reach Turning Point in War: The United States has reached a turning point af... http://t.co/EEroOD0A,2012-04-01 00:43:05 +0200,http://twitter.com/defenselink_mil/status/186222110530736128,0,""
DefenseLink,2,Statement by Secretary of Defense Leon E. Panetta on the Tragic Incident in Kandahar Province: News Releases are... http://t.co/fG6vu6fn,2012-03-11 19:41:11 +0100,http://twitter.com/defenselink_mil/status/178913477778358272,0,""
DefenseLink,2,Statement by Secretary of Defense Leon E. Panetta on the One Year Anniversary of Great East Japan Earthquake: Ne... http://t.co/fMCiaLN8,2012-03-09 16:46:27 +0100,http://twitter.com/defenselink_mil/status/178144729656074240,0,""
DefenseLink,1,Statement by Secretary of Defense Leon E. Panetta on the Treatment of Religious Materials at Bagram Airbase: New... http://t.co/cbljxuUq,2012-02-21 19:38:39 +0100,http://twitter.com/defenselink_mil/status/172027468734148608,0,""
DefenseLink,2,"Panetta Calls for Europe, NATO Defense Investment: At the Munich Security Conference in Germany, Defense Secreta... http://t.co/YHYeN0VG",2012-02-04 12:58:53 +0100,http://twitter.com/defenselink_mil/status/165766269205876736,0,""
DefenseLink,4,Statement by Secretary Panetta on Hostage Rescue Operation in Somalia: News Releases are official statements of ... http://t.co/3VOJIfS5,2012-01-25 11:39:20 +0100,http://twitter.com/defenselink_mil/status/162122372462297088,0,""
DefenseLink,1,"Panetta, Dempsey to Mark End of Iraq Mission: Defense Secretary Leon E. Panetta arrived in Baghdad today to join... http://t.co/wGTZoyF4",2011-12-15 14:16:52 +0100,http://twitter.com/defenselink_mil/status/147304116106969088,0,""
DefenseLink,1,Secretary of Defense Leon E. Panetta Message to Pearl Harbor Survivors: News Releases are official statements of... http://t.co/1nePizaH,2011-12-06 18:19:45 +0100,http://twitter.com/defenselink_mil/status/144103749621776385,0,""
DefenseLink,1,"Clinton, Panetta Monitor Reports of Pakistan Border Incident: Secretary of State Hillary Rodham Clinton and Defe... http://t.co/Z9PlSHu7",2011-11-27 14:19:02 +0100,http://twitter.com/defenselink_mil/status/140781678204424194,0,""
DefenseLink,5,Panetta to Troops: 'You Carry on Nation's Legacy': In addition to emphasizing the U.S. commitment to the Asia-Pa... http://t.co/Vye4f371,2011-10-27 12:53:45 +0200,http://twitter.com/defenselink_mil/status/129511091859488768,0,""
DefenseLink,5,"Panetta Visits Middle East, NATO to Reaffirm Relationships: In his first visit as defense secretary, Leon E. ... http://t.co/8PIodqY5",2011-10-03 03:20:51 +0200,http://twitter.com/defenselink_mil/status/120669610143006720,0,""
DefenseLink,1,Statement by Secretary Panetta on the passing of Gen. John Shalikashvili: News Releases are official statemen... http://1.usa.gov/pFpT90,2011-07-23 23:22:36 +0200,http://twitter.com/defenselink_mil/status/94880113992278016,0,""
DefenseLink,1,"Transition Key to Success in Afghanistan, Panetta Says: The key to success in Afghanistan is the ability to t... http://1.usa.gov/oc82mG",2011-07-09 15:18:40 +0200,http://twitter.com/defenselink_mil/status/89684897337315328,0,""
DefenseLink,1,"Panetta Believes U.S. Close to Defeating al-Qaida: The United States ""is within reach of strategically defeat... http://1.usa.gov/qTskOp",2011-07-09 15:18:40 +0200,http://twitter.com/defenselink_mil/status/89684896276164608,0,""
Military Relocation,1,Panetta dismisses Iran’s claims about drone: ABOARD A U.S. MILITARY AIRCRAFT — Defense Secretary Leon ... http://t.co/D2sUTY20 #military,2012-04-23 20:12:46 +0200,http://twitter.com/YourMilitary/status/194489003049877504,0,""
DoDLivemil,7,"Sec. Panetta on recently published photos: ""That behavior ... absolutely violates our regulations and more importantly our core values.""",2012-04-18 18:47:35 +0200,http://twitter.com/DoDLiveMil/status/192655625547816961,0,""
DoDLivemil,1,"In 10 minutes Secs. Panetta and Clinton will give a briefing from Belgium, we'll be tweeting along. @USNATO @StateDept #sot",2012-04-18 18:01:54 +0200,http://twitter.com/DoDLiveMil/status/192644128851492865,0,""
DoDLivemil,1,"However, Sec. Panetta notes, attacks resulted in no tactical gains. They were purely symbolic, & demonstrated Afghan Army/Police abilities",2012-04-16 20:23:30 +0200,http://twitter.com/DoDLiveMil/status/191954988476530688,0,""
DoDLivemil,2,"Sec. Panetta is going to Brussels with Sec. Clinton for a NATO ministerial meeting, preceding NATO summit in Chicago #sot",2012-04-16 20:12:16 +0200,http://twitter.com/DoDLiveMil/status/191952164493590528,0,""
Military Relocation,2,Panetta touts progress made in Afghanistan: ABOARD THE AMPHIBIOUS ASSAULT SHIP PELELIU — Defense Secre... http://t.co/YLWtXEdi #military,2012-03-31 00:42:25 +0200,http://twitter.com/YourMilitary/status/185859552326070272,0,""
Military Relocation,1,Death penalty for Staff Sgt. Bales? Not likely: WASHINGTON — Defense Secretary Leon Panetta says the d... http://t.co/8tM98ptK #military,2012-03-21 20:02:48 +0100,http://twitter.com/YourMilitary/status/182542793154117632,0,""
Military Relocation,2,Panetta: ‘No simple answers’ for Syria action: WASHINGTON — Defense Secretary Leon Panetta pushed back... http://t.co/z12EAivC #military,2012-03-07 17:54:25 +0100,http://twitter.com/YourMilitary/status/177437057281572864,0,""
DoDLivemil,10,LIVE NOW RT @pentagonchannel: SecDef Panetta and CJCS GEN Dempsey give brief on major budget decisions: http://t.co/eN4irYIc,2012-01-26 20:17:41 +0100,http://twitter.com/DoDLiveMil/status/162615206797778945,0,""
Military Relocation,1,Panetta: No decision yet from Israel on Iran: WASHINGTON — Defense Secretary Leon Panetta said Tuesday... http://t.co/AYHQ5e38 #military,2012-02-15 01:19:26 +0100,http://twitter.com/YourMilitary/status/169576517129617409,0,""
DoDLivemil,2,"Sec. Panetta dedicated the newly named Walter Reed National Naval Medical Center in Bethesda, Md. http://t.co/RNJkUzql #sot #milhealth",2011-11-11 00:35:06 +0100,http://twitter.com/DoDLiveMil/status/134776121928593408,0,""
DoDLivemil,1,At 11am EST Sec. Panetta speaks at the POW/MIA Recognition Ceremony at the Pentagon. Watch it here: http://ht.ly/6wo8p @pentagonchannel,2011-09-16 16:56:35 +0200,http://twitter.com/DoDLiveMil/status/114714302157561856,0,""
Military Relocation,2,Military News: Panetta to lift threat of axing Corps’ F-35B: WASHINGTON — Defense Secretary Leon Panet... http://t.co/B88S7dL1 #military,2012-01-20 03:12:20 +0100,http://twitter.com/YourMilitary/status/160182843794923520,0,""
DoDLivemil,1,Secretary of Defense Leon Panetta spent his Independence Day making a few phone calls to service members: http://ht.ly/5xvNn #sot #SECDEF,2011-07-06 06:05:03 +0200,http://twitter.com/DoDLiveMil/status/88458412765089793,0,""
DoDLivemil,2,Leon E. Panetta has been confirmed by the Senate as the new Secretary of the @DeptofDefense - http://ht.ly/5o4e2 #sot,2011-06-22 22:20:10 +0200,http://twitter.com/DoDLiveMil/status/83630375863189504,0,""
AFPS,1,"Sec. Panetta has driven the @DeptofDefense to be audit-ready ahead of Congress's schedule, DoD Comptroller says: http://t.co/hPbYTYpI #sot",2012-04-21 05:45:06 +0200,http://twitter.com/AFPS_Articles/status/193545873291087872,0,""
AFPS,1,"Sec. Panetta is doing some globetrotting this week, so far he's visited troops in Kyrgyzstan: http://t.co/HoZP1y79 #sot",2012-03-13 16:57:37 +0100,http://twitter.com/AFPS_Articles/status/179597091046301696,0,""
AFPS,5,"Sec. Panetta says as US winds down operations in Iraq, it will focus on the Pacific region: http://t.co/wd3e27Np #sot",2012-03-10 05:55:14 +0100,http://twitter.com/AFPS_Articles/status/178343233351458816,0,""
AFPS,3,"The US is continuing to watch #Syria, Sec. Panetta said, and expects Assad regime to fall: http://t.co/RdJKuWI1 #sot",2012-03-08 03:20:06 +0100,http://twitter.com/AFPS_Articles/status/177579416514334720,0,""
AFPS,1,Sec. Panetta flew to Louisiana to share his budget message with troops at Barksdale Air Force Base: http://t.co/DN1lQPLG #sot,2012-02-18 03:50:09 +0100,http://twitter.com/AFPS_Articles/status/170701609666494465,0,""
AFPS,2,Sec. Panetta paid tribute to military nurses on the 111th birthday of the @USArmy Nurse Corps: http://t.co/two5nJtg #sot #milhealth,2012-02-04 02:50:07 +0100,http://twitter.com/AFPS_Articles/status/165613070696189952,0,""
AFPS,1,"Troops in Germany got a special ""State of the DoD"" address from Sec. Panetta today: http://t.co/2p44xc3e #sot",2012-02-04 01:05:12 +0100,http://twitter.com/AFPS_Articles/status/165586667678351361,0,""
AFPS,1,Sec. Panetta and the Dutch defense minister had their first meeting today at the Pentagon: http://t.co/i2ja4ZLG #sot,2012-01-13 03:10:04 +0100,http://twitter.com/AFPS_Articles/status/157645557937094656,0,""
AFPS,1,Sec. Panetta praised a team that rescued 13 Iranian sailors from suspected pirates in the northern Arabian Sea: http://t.co/THTpYPad #sot,2012-01-09 18:28:46 +0100,http://twitter.com/AFPS_Articles/status/156427204035743744,0,""
AFPS,2,Sec. Panetta met with the British Defense Secretary to discuss how the #DoDbudget will affect US-UK relations: http://t.co/eJQJjIwl #sot,2012-01-07 07:55:01 +0100,http://twitter.com/AFPS_Articles/status/155542941073539073,0,""
AFPS,2,"No option is off the table, if it means preventing a nuclear-capable #Iran, Sec. Panetta said: http://t.co/vU0f28wU #sot",2011-12-21 03:20:04 +0100,http://twitter.com/AFPS_Articles/status/149313152469843969,0,""
AFPS,2,Sec. Panetta visited the graves of USS Intrepid sailors who died in #Libya more than 200 years ago: http://t.co/zHfEQHaE #sot,2011-12-20 01:10:04 +0100,http://twitter.com/AFPS_Articles/status/148918048659734529,0,""
AFPS,1,Sec. Panetta and @thejointstaff flew to Baghdad to announce the end of the Iraq war: http://t.co/zo2RdN6s #sot,2011-12-16 04:15:08 +0100,http://twitter.com/AFPS_Articles/status/147515071994662912,0,""
AFPS,2,The full message from Sec. Panetta to Pearl Harbor survivors is on @DoDLiveMil - http://t.co/UMs8mgd0 #sot #PH70,2011-12-08 07:25:04 +0100,http://twitter.com/AFPS_Articles/status/144663767999975424,0,""
AFPS,27,Here's the full message from Sec. Panetta on the 70th anniversary of the Pearl Harbor attacks: http://t.co/nJ5Jpqva #sot #PH70,2011-12-07 04:25:02 +0100,http://twitter.com/AFPS_Articles/status/144256073493250050,0,""
AFPS,1,Sec. Panetta to speak tonight at 6pm ET on Mid-East relations: http://t.co/BlMdCbcT  *** Livestream here: http://t.co/7WnRattN  #sot,2011-12-02 23:07:09 +0100,http://twitter.com/AFPS_Articles/status/142726521981902848,0,""
AFPS,2,Secretary of Defense Leon Panetta has a message to share with service members for Thanksgiving: http://t.co/v9ArOrAk #sot,2011-11-23 03:05:01 +0100,http://twitter.com/AFPS_Articles/status/139162506697510912,0,""
AFPS,2,Sec. Panetta extended his thanks to troops and veterans in his Veterans Day message (see @DoDLiveMil for YouTube link): http://t.co/nXYkjt3K,2011-11-11 06:10:02 +0100,http://twitter.com/AFPS_Articles/status/134860410456256512,0,""
AFPS,2,"“I have been inspired by the patriotism and dedication of our service members,” Sec. Panetta said: http://t.co/pBClljN7 #sot",2011-11-10 06:25:02 +0100,http://twitter.com/AFPS_Articles/status/134501798772883456,0,""
AFPS,3,Sec. Panetta said he “was deeply disturbed” to learn about the possible improper handling of remains at Dover: http://t.co/UoNCQmjl #sot,2011-11-09 07:05:02 +0100,http://twitter.com/AFPS_Articles/status/134149477559832576,0,""
AFPS,1,Secretary Panetta stopped in Italy to visit service members after meetings in the Middle East and Belgium: http://t.co/BC04BUjM #sot,2011-10-11 03:25:03 +0200,http://twitter.com/AFPS_Articles/status/123569769004806144,0,""
AFPS,1,How do you end the mission in #Libya? Sec. Panetta has some ideas for NATO: http://ht.ly/6Q2AN #sot,2011-10-07 08:45:02 +0200,http://twitter.com/AFPS_Articles/status/122200743699693568,0,""
Danger Room,3,"@PentagonPresSec clarifies: Panetta doesn't support carving out Defense from sequestration, 'needs to be avoided for entire federal budget'",2012-02-15 22:03:24 +0100,http://twitter.com/dangerroom/status/169889568865255424,0,""
AFPS,7,"We are a stronger, more powerful nation today, Sec. Panetta said at a #Sept11 commemoration: http://ht.ly/6rft3 #sot",2011-09-11 21:32:06 +0200,http://twitter.com/AFPS_Articles/status/112971700567670785,0,""
AFPS,1,.@DeptofDefense Secretary Leon Panetta is the first cabinet member to visit the 9/11 Memorial in NYC: http://ht.ly/6nhkA #sot #Sept11,2011-09-07 03:59:08 +0200,http://twitter.com/AFPS_Articles/status/111257160909979648,0,""
Danger Room,19,"Spec ops, drones, ""cyberspace capabilities"" will all get an increase, even as the Army & USMC shrink, Panetta sez.",2012-01-05 17:28:45 +0100,http://twitter.com/dangerroom/status/154962550788849666,0,""
Danger Room,12,"Panetta says get ready for ""politically-sensitive"" cuts that will piss off the Congress & ""advocacy groups."" Think mil healtcare, pensions.",2012-01-05 17:21:16 +0100,http://twitter.com/dangerroom/status/154960665675694081,0,""
AFPS,1,Leon E. Panetta took the oath of office as the secretary of defense at 8:48 a.m. EDT today.,2011-07-01 15:42:55 +0200,http://twitter.com/AFPS_Articles/status/86791895438725121,0,""
AFPS,1,The U.S. Senate has voted unanimously to confirm Leon E. Panetta as the next Secretary of Defense. http://t.co/YZkvQki,2011-06-22 13:46:28 +0200,http://twitter.com/AFPS_Articles/status/83501102217175040,0,""
Danger Room,4,"This NYT ""reporter"" couldn't find more than 1 person in DC to say something less-than-glowing about Panetta http://t.co/lEQmH1Zo #puffpiece",2011-10-24 13:56:30 +0200,http://twitter.com/dangerroom/status/128439721146847232,0,""
Military Spouses,1,Military News: Panetta admits doctor’s role in bin Laden raid: WASHINGTON — Defense Secretary Leon Pan... http://t.co/rAoiORpY #military,2012-01-28 17:07:07 +0100,http://twitter.com/SpouseCentrals/status/163292026987753474,0,""
ISAF,8,3/3 At no point was Sec. Panetta or anyone on the aircraft in any danger from this incident,2012-03-14 17:39:14 +0100,http://twitter.com/ISAFmedia/status/179969948821618688,0,""
IAVA,2,Live now: @TheJointStaff & Defense Sec. Panetta briefing on the impact of #debt deal on troops: http://1.usa.gov/bAWq9Q,2011-08-04 21:03:22 +0200,http://twitter.com/iava/status/99193726861197312,0,""
Sandra Erwin,1,"SecDef Panetta has invited soldier-turned-actor J.R. Martinez, winner of DWTS, to meet him at the Pentagon. http://t.co/oVcsP236",2011-11-25 22:46:29 +0100,http://twitter.com/NationalDefense/status/140184608821096448,0,""
Sandra Erwin,2,"If Panetta wants to avoid 'doomsday cuts,' why not present a budget that shows what doomsday really means? http://t.co/Lv9r25AG",2011-11-23 21:10:37 +0100,http://twitter.com/NationalDefense/status/139435705108664320,0,""
IAVA,4,"More breaking: @AP reports CIA Dir. Panetta to replace Sec. Gates @DeptofDefense, Gen. Petraeus to lead CIA http://goo.gl/cp4le",2011-04-27 14:24:16 +0200,http://twitter.com/iava/status/63216893854621697,0,""
Military Spouses,1,"Military News: Panetta becomes first SecDef to visit Libya: TRIPOLI, Libya — U.S. Defense Secretary Le... http://t.co/MSyZxnBA #military",2011-12-17 15:08:22 +0100,http://twitter.com/SpouseCentrals/status/148041852669534208,0,""
Sandra Erwin,1,Panetta says he will seek to protect military benefits from budget cuts - Air Force Times http://t.co/aHKo9F6,2011-08-19 19:21:47 +0200,http://twitter.com/NationalDefense/status/104603981858357248,0,""
Sandra Erwin,2,Panetta taps two spokesmen for Pentagon; he'll have both a military and a civilian spokesman - The Washington Post http://t.co/4FAolS8,2011-07-19 14:25:01 +0200,http://twitter.com/NationalDefense/status/93295274025426945,0,""
Danger Room,5,"For the rec, CIA's Panetta on Mubarak's maybe-departure: 'we have not gotten specific word that he might do that.'",2011-02-10 17:43:35 +0100,http://twitter.com/dangerroom/status/35740673177026560,0,""
Danger Room,33,CIA Director Panetta sez he's put together a 35-member taskforce to assess where Mideast unrest goes next,2011-02-10 16:56:33 +0100,http://twitter.com/dangerroom/status/35728839078322176,0,""
Sandra Erwin,2,Former SecDef Rumsfeld endorses Obama's choice of Panetta & Petraeus MT @RumsfeldOffice 'High confidence in outstanding leaders',2011-04-27 15:45:33 +0200,http://twitter.com/NationalDefense/status/63237348711862272,0,""
Energy Action,4,"RT @JonCarson44: Great speech by Sec. Panetta “The area of climate change has a dramatic impact on national security,” http://t.co/awIlc0Uh",2012-05-03 20:19:17 +0200,http://twitter.com/energyaction/status/198114520600809472,0,""
Andy Revkin,1,"Lon Panetta on climate, energy, security and, most important, path from foresight to action http://t.co/9bcz3KEM @DeptofDefense #brenclimate",2012-05-03 21:12:36 +0200,http://twitter.com/Revkin/status/198127940570062848,0,""
PolitixGal,14,Panetta told Congress that international approval from the United Nations or NATO trumps the sovereign authority of Congress. Since when?,2012-03-16 03:53:13 +0100,http://twitter.com/PolitixGal/status/180486851222716417,0,""
Wall Street Journal,32,Secretary of Defense Leon Panetta discusses thwarted al Qaeda plot to bomb a U.S.-bound plane http://t.co/RDE1f328 VIDEO,2012-05-08 03:30:03 +0200,http://twitter.com/WSJ/status/199672478077947904,0,""
Roubini Global ,1,"""This terrible situation has no simple answers."" Defense Secretary Leon Panetta on calls for intervention in Syria: http://t.co/j7CeN6M0",2012-03-07 20:01:20 +0100,http://twitter.com/RoubiniGlobal/status/177468997946707968,0,""
Timothy Leary,1,"Panetta admits that ""despite all the rhetoric,"" Iran is not developing nuclear weapons.: submitted by  Parmathul... http://t.co/XAtbzaOO",2012-01-09 20:31:39 +0100,http://twitter.com/DrLeary/status/156458128689463296,0,""
Tony Thomas,1,US within an inch of war everyday in Korean Peninsula: Panetta (a bear of little brain) http://t.co/3dMt7Gei,2012-04-20 05:39:36 +0200,http://twitter.com/GreeGreece/status/193182098608226304,0,""
US Army Fort Benning,2,Secretary of Defense Leon Panetta visited Fort Benning today. Here's a link to the story and a few photos.... http://t.co/AkPr22RT,2012-05-05 04:31:24 +0200,http://twitter.com/FortBenning/status/198600753777082369,0,""
USArmyOnTheGo,1,"""September 11, 2001, will forever be a defining moment for all Americans,"" Secretary of Defense Panetta #Sept11  http://t.co/oHeUUdf",2011-09-09 18:50:23 +0200,http://twitter.com/USArmyOnTheGo/status/112206226770771968,0,""
Army MaterielCommand,2,"Secretary of Defense Leon E. Panetta has announced that the President has
nominated Lt. Gen. Dennis L. Via, United... http://t.co/QZfHbiGM",2012-01-25 19:47:02 +0100,http://twitter.com/hqamc/status/162245104868933632,0,""
IAVA,12,"'Today we gather to remember 6400 heroes who died since September 11'- Sec. Panetta of @DeptofDefense, Arlington. #gosilent @IAVA",2012-05-28 17:44:21 +0200,http://twitter.com/iava/status/207135227917762560,0,""
 GEN Martin Dempsey,14,"Today, Secretary Panetta and I spoke at the Senate Armed Services Committee about the ongoing situation in Syria ... http://t.co/Dx66lKpQ",2012-03-08 01:13:48 +0100,http://twitter.com/Martin_Dempsey/status/177547629268439041,0,""
 GEN Martin Dempsey,2,Secretary Panetta and I just concluded successful talks with our Republic of Korea counterparts in Seoul ... http://t.co/rSBIDOfr,2011-10-28 22:39:30 +0200,http://twitter.com/Martin_Dempsey/status/130020890007187458,0,""
U.S. Army CGSC,1,"In his clearest statement on the subject to date, Defense Secretary Leon E. Panetta said that if the military... http://t.co/H1fk2sQ",2011-08-22 17:34:37 +0200,http://twitter.com/USACGSC/status/105664177024155648,0,""
U.S. Army CGSC,1,The Senate has unanimously confirmed Leon Panetta as the next Secretary of Defense with GEN Petraeus to replace... http://fb.me/TuhnD752,2011-06-22 18:59:33 +0200,http://twitter.com/USACGSC/status/83579889499914240,0,""
AllMilitaryNews,1,(Stars and Stripes) Panetta to confront Pakistan on transport charges: Defense Secretary Leon E. Panet... http://t.co/WpBhb98F #Military,2012-05-20 09:43:29 +0200,http://twitter.com/AllMilitaryNews/status/204115111814758400,0,""
AllMilitaryNews,1,"RT @WOTN Panetta Takes Bahrain Prince to Pentagon: WASHINGTON, May 11, 2012, AFPS - Secretary of Defense Le... http://t.co/xjyGvtWo #SOT",2012-05-12 12:33:52 +0200,http://twitter.com/AllMilitaryNews/status/201258885615591424,0,""
AllMilitaryNews,2,"(Military Avenue) U.S., China Must Work Together on Cyber, Panetta Says: U.S., China Must Work Togethe... http://t.co/dDXOod8V #Military",2012-05-08 05:44:36 +0200,http://twitter.com/AllMilitaryNews/status/199706341533691907,0,""
Mark Warner,8,"Breaking news: Defense Secy Panetta limits the F-22 Raptor, orders USAF to fix pilot oxygen problems: http://t.co/bCDVFuDg",2012-05-15 21:20:27 +0200,http://twitter.com/MarkWarner/status/202478567735562240,0,""
Kirsten Gillibrand,6,"As @DeptofDefense caps its civilian workforce to 2010 levels, I'm urging Sec. Panetta to cap #DOD contractors as well: http://t.co/JPbMfbTE",2012-05-02 20:01:52 +0200,http://twitter.com/SenGillibrand/status/197747750283120640,0,""
Steny Hoyer,3,"Wrapping up my visit to Pax River w @DeptofDefense Secretary Panetta at a town hall w military, civilian employees http://t.co/9fSutbFf",2012-01-20 20:08:21 +0100,http://twitter.com/WhipHoyer/status/160438532895289344,0,""
Senator Mark Begich,1,Reminded Defense Sec Panetta of the role Alaska’s military plays and questioned the decision to move F-16s from Eielson http://t.co/50lz8g6e,2012-02-29 00:27:52 +0100,http://twitter.com/SenatorBegich/status/174636970058850304,0,""
Military Benefit ,2,SECDEF Panetta restricts F-22 flights - Facing a mysterious safety problem with the Air Force's most-prized... http://t.co/vfhl9K1r,2012-05-16 14:22:32 +0200,http://twitter.com/MilitaryBenefit/status/202735787261964289,0,""
Swords to Plowshares,1,U.S. Defense Secretary Leon Panetta said Wednesday that the Pentagon is preparing new initiatives to try to curb... http://t.co/AiNb6W5a,2012-01-20 19:03:15 +0100,http://twitter.com/vetshelpingvets/status/160422148924645376,0,""
Paul Rieckhoff,8,"8 women suing Pentagon; allege rape, assault, harassment: http://t.co/6ydiYxfJ  This must stop. Panetta admitted 19k cases in 2011.",2012-03-07 16:08:27 +0100,http://twitter.com/PaulRieckhoff/status/177410389892542465,0,""
Paul Rieckhoff,10,FLOTUS & Panetta rolling out a report “Strengthening Military Families” at Pentagon at 3PM. @IAVA's @TomTarantino attending. Stay tuned.,2012-02-15 14:56:20 +0100,http://twitter.com/PaulRieckhoff/status/169782094078291968,0,""
SWAN,1,http://t.co/KiNFWwCT Tsongas Asks Defense Secretary Not to Let Protections for Servicewomen Fall Victim to Cuts Panetta thanks Tsongas,2011-10-13 23:21:00 +0200,http://twitter.com/servicewomen/status/124595514770595840,0,""
Tom Holthaus,1,"RT @IBDeditorials: Leon ""Fly me home for the weekend, James"" Panetta says global warming is really, really serious. http://t.co/UBhVxqIu",2012-05-06 18:38:00 +0200,http://twitter.com/tjholthaus/status/199176195881967616,0,""
edgeonthenet.com Gay,1,Defense Secretary Leon Panetta on certification of repeal of #DADT: This is a historic day #lgbt #POTUS,2011-07-23 00:30:03 +0200,http://twitter.com/EdgeOnTheNet/status/94534699413803011,0,""
CODEPINK,6,RT @raeabileah: Pic: @medeabenjamin in Congress now holds No War on Iran sign behind Panetta #P2  http://t.co/5Jla2d7n,2012-02-29 20:35:44 +0100,http://twitter.com/codepink/status/174940936869126144,0,""
Progressive Pam,1,Panetta says Iraq is able to defend themselves. Does that mean they can defend themselves against another US invasion?,2011-07-12 17:30:59 +0200,http://twitter.com/ProgressivePam/status/90805361354878977,0,""
