Project,Community,Person_ID,Place_on_list,Shared_Language,Other_language,FF_bin_deg,FF_bin_in_deg,FF_bin_out_deg,FF_vol_in,FF_vol_out,FF_bin_close,FF_bin_page,FF_rec,AT_bin_deg,AT_bin_in_deg,AT_bin_out_deg,AT_bin_close,AT_bin_page,AT_rec,AT_avg,AT_vol_in,AT_vol_out,RT_bin_deg_in,RT_bin_deg_out,RT_vol_in,RT_vol_out,RT_global_vol_in,RT_global_vol_out
584,flash,photonstorm,67,19,0,0.57,0.21,0.36,21,36,0.609756098,0.007788377,0.390243902,0.6,0.39,0.21,0.533555556,0.021605398,0.5,8.683333333,360,161,0.134020619,0.164948454,49,44,58,85
584,flash,NeoRiley,85,51,0,0.29,0.21,0.08,21,8,0.476190476,0.009379654,0.260869565,0.34,0.13,0.21,0.513582888,0.002703934,0.545454545,13.67647059,55,410,0.041237113,0.072164948,8,15,8,15
584,flash,markadoherty,50,19,0,0.41,0.25,0.16,25,16,0.537634409,0.007806852,0.518518519,0.37,0.16,0.21,0.508148148,0.00385426,0.48,8.648648649,70,250,0.113402062,0.175257732,30,87,32,96
584,flash,bit101,5,40,0,0.78,0.61,0.17,61,17,0.502512563,0.021139807,0.238095238,1.02,0.65,0.37,0.585609756,0.051296329,0.545454545,18.23529412,1194,666,0.24742268,0.206185567,72,34,77,45
584,flash,jesterxl,25,19,0,0.91,0.44,0.47,44,47,0.64516129,0.013231292,0.542372881,0.79,0.51,0.28,0.539550562,0.024657179,0.410714286,15.26582278,849,357,0.103092784,0.360824742,17,92,17,110
584,flash,mchaize,63,19,0,0.61,0.28,0.33,28,33,0.591715976,0.008443531,0.452380952,0.48,0.26,0.22,0.527692308,0.005663335,0.297297297,5.604166667,118,151,0.164948454,0.237113402,67,56,71,62
584,flash,ryanstewart,13,68,0,1.29,0.61,0.68,61,68,0.757575758,0.018985515,0.842857143,0.95,0.54,0.41,0.60025,0.02387715,0.583333333,9.136842105,517,351,0.237113402,0.051546392,78,6,117,7
584,flash,renaun,94,19,0,1.09,0.37,0.72,37,72,0.78125,0.011125379,0.472972973,0.71,0.33,0.38,0.589202454,0.006240339,0.543478261,5.985915493,137,288,0.206185567,0.319587629,58,212,63,212
584,flash,FITC,28,19,0,1.19,0.43,0.76,43,76,0.806451613,0.013979255,0.525641026,0.88,0.44,0.44,0.611719745,0.011505187,0.419354839,5.443181818,181,298,0.226804124,0.226804124,59,37,84,46
584,flash,leebrimelow,2,355,0,0.84,0.6,0.24,60,24,0.558659218,0.018703298,0.333333333,1.13,0.63,0.5,0.648918919,0.021107252,0.637681159,10.05309735,692,444,0.494845361,0.082474227,233,25,244,25
584,flash,Saqoosha,61,25,0,0.43,0.09,0.34,9,34,0.598802395,0.004623189,0.228571429,0.11,0.06,0.05,0.381111111,0.004711522,0.571428571,4.272727273,26,21,0.06185567,0.010309278,11,1,13,1
584,flash,aral,34,1,0,0.26,0.19,0.07,19,7,0.5,0.005603304,0.368421053,0.37,0.35,0.02,0.37515625,0.013778025,0.057142857,7.081081081,254,8,0,0.195876289,0,36,38,315
584,flash,Adobe,26,21,0,0.62,0.36,0.26,36,26,0.561797753,0.012297723,0.377777778,0.71,0.59,0.12,0.4802,0.013494355,0.163934426,5.056338028,320,39,0.144329897,0.030927835,30,29,48,36
584,flash,AdobeLabs,46,89,0,0.27,0.25,0.02,25,2,0.362318841,0.006984654,0.038461538,0.14,0.08,0.06,0.440550459,0.002376581,0.166666667,1.928571429,15,12,0.206185567,0,36,0,36,0
584,flash,UnitZeroOne,7,19,0,1.13,0.63,0.5,63,50,0.666666667,0.025073598,0.738461538,1.08,0.6,0.48,0.63602649,0.037799718,0.6875,18.16666667,1271,691,0.298969072,0.288659794,76,62,84,75
584,flash,cantrell,59,19,0,0.53,0.32,0.21,32,21,0.537634409,0.010689215,0.394736842,0.57,0.31,0.26,0.524808743,0.012190783,0.425,5.50877193,159,155,0.24742268,0.020618557,77,3,86,3
584,flash,sjespers,24,19,0,0.89,0.41,0.48,41,48,0.657894737,0.012384061,0.589285714,0.78,0.43,0.35,0.585609756,0.015440393,0.659574468,8.487179487,447,215,0.164948454,0.319587629,58,132,62,141
584,flash,elsassph,37,144,0,0.35,0.17,0.18,17,18,0.529100529,0.005954632,0.346153846,0.55,0.22,0.33,0.568284024,0.006619082,0.571428571,6.545454545,198,162,0.164948454,0.453608247,61,245,63,284
584,flash,greensock,70,19,0,0.3,0.06,0.24,6,24,0.558659218,0.002543584,0.25,0.06,0.03,0.03,0.440550459,0.001679132,0.5,3,13,5,0.030927835,0.030927835,4,4,4,4
584,flash,mdowney,96,19,0,0.85,0.39,0.46,39,46,0.64516129,0.015780633,0.603773585,0.56,0.28,0.28,0.551954023,0.009748251,0.555555556,8.803571429,209,284,0.103092784,0.06185567,16,17,19,42
584,flash,i_pioneers,38,109,0,0.64,0.22,0.42,22,42,0.628930818,0.00594298,0.28,0.3,0.01,0.29,0.555144509,0.001544605,0.034482759,6.233333333,1,186,0.072164948,0.030927835,19,5,19,5
584,flash,air,12,19,0,0.48,0.37,0.11,37,11,0.5,0.010395221,0.2,0.32,0.24,0.08,0.442580645,0.008591064,0.230769231,7.25,213,19,0.164948454,0.010309278,38,1,41,1
584,flash,reasonsfestival,31,19,0,0.66,0.4,0.26,40,26,0.568181818,0.017493407,0.5,0.31,0.05,0.26,0.54259887,0.002961866,0.192307692,9.129032258,13,270,0.268041237,0.06185567,162,8,164,12
584,flash,robotlegs_as3,47,19,0,0.18,0.16,0.02,16,2,0.401606426,0.004772483,0.125,0.12,0.04,0.08,0.436545455,0.001598474,0.090909091,3.916666667,5,42,0.082474227,0.020618557,16,4,16,4
584,flash,flashmagazine,60,19,0,0.17,0.17,0,17,0,0,0.004209294,0,0.13,0.06,0.07,0.473103448,0.001802695,0.083333333,3,31,8,0.072164948,0,9,0,9,0
584,flash,scottjanousek,72,19,0,0.98,0.34,0.64,34,64,0.735294118,0.011383352,0.484848485,0.82,0.47,0.35,0.578554217,0.038548847,0.64,16.07317073,889,429,0.030927835,0.103092784,3,11,5,14
584,flash,kevinSuttle,62,5,0,0.42,0.31,0.11,31,11,0.520833333,0.007436391,0.272727273,0.69,0.49,0.2,0.519135135,0.011583843,0.38,5.449275362,259,117,0.103092784,0.371134021,18,91,26,204
584,flash,neave,29,19,0,0.36,0.28,0.08,28,8,0.462962963,0.015513809,0.285714286,0.61,0.28,0.33,0.582060606,0.006744543,0.605263158,5.803278689,108,246,0.154639175,0.134020619,42,24,72,66
584,flash,ddura,45,112,0,0.84,0.41,0.43,41,43,0.628930818,0.01313862,0.527272727,0.52,0.25,0.27,0.539550562,0.005453659,0.575757576,6.711538462,89,260,0.030927835,0.24742268,4,69,4,81
584,flash,FlashGen,65,152,0,0.87,0.34,0.53,34,53,0.680272109,0.011245587,0.526315789,0.66,0.31,0.35,0.585609756,0.0063106,0.5,6.212121212,181,229,0.103092784,0.18556701,23,94,23,94
584,flash,joa,11,19,0,0.8,0.57,0.23,57,23,0.529100529,0.026982859,0.379310345,1.02,0.54,0.48,0.631842105,0.020689129,0.64516129,13.78431373,703,703,0.319587629,0.237113402,80,113,92,152
584,flash,mchotin,77,9,0,0.4,0.3,0.1,30,10,0.512820513,0.008857672,0.333333333,0.06,0.02,0.04,0.4230837,0.001563966,0,3.666666667,2,20,0.041237113,0.010309278,4,1,4,1
584,flash,wovencharlie,88,19,0,0.61,0.23,0.38,23,38,0.617283951,0.005328821,0.525,0.6,0.23,0.37,0.60025,0.005119121,0.538461538,11,97,563,0.113402062,0.350515464,15,136,15,138
584,flash,bartekd,42,139,0,0.64,0.37,0.27,37,27,0.574712644,0.010785224,0.488372093,0.8,0.31,0.49,0.63602649,0.011834014,0.538461538,10.4375,341,494,0.175257732,0.164948454,48,34,78,57
584,flash,fwa,27,19,0,0.36,0.23,0.13,23,13,0.520833333,0.006151763,0.24137931,0.33,0.24,0.09,0.475445545,0.00717517,0.32,3.787878788,110,15,0.103092784,0.195876289,11,66,23,139
584,flash,polyGeek,80,19,0,0.62,0.28,0.34,28,34,0.602409639,0.007630264,0.823529412,0.56,0.32,0.24,0.533555556,0.011648066,0.513513514,7.5,254,166,0.030927835,0,8,0,8,0
584,flash,peterelst,22,208,0,0.96,0.44,0.52,44,52,0.675675676,0.011725748,0.454545455,0.8,0.46,0.34,0.578554217,0.010331028,0.6,6.0625,322,163,0.134020619,0.515463918,14,206,15,250
584,flash,C4RL05,54,56,0,0.4,0.33,0.07,33,7,0.427350427,0.013758448,0.176470588,0.46,0.21,0.25,0.536536313,0.005116316,0.586206897,8.347826087,123,261,0.175257732,0.06185567,46,13,51,20
584,flash,jessefreeman,18,122,0,0.73,0.45,0.28,45,28,0.568181818,0.012284475,0.489795918,0.94,0.52,0.42,0.623636364,0.038542819,0.678571429,14.10638298,845,481,0.134020619,0.381443299,24,114,26,130
584,flash,mrdoob,15,19,0,0.39,0.37,0.02,37,2,0.35335689,0.014335951,0.054054054,0.6,0.36,0.24,0.533555556,0.020370257,0.578947368,12.56666667,577,177,0.175257732,0.092783505,45,17,146,34
584,flash,richard_lord,82,91,0,0.4,0.22,0.18,22,18,0.520833333,0.007303683,0.379310345,0.48,0.2,0.28,0.5488,0.005745112,0.333333333,6.354166667,54,251,0.113402062,0.350515464,27,85,28,151
584,flash,away3d,71,19,0,0.72,0.26,0.46,26,46,0.649350649,0.006543106,0.24137931,0.13,0.11,0.02,0.390406504,0.001896418,0,1.615384615,18,3,0.082474227,0.030927835,8,5,8,5
584,flash,waxpraxis,32,19,0,0.76,0.45,0.31,45,31,0.581395349,0.025714572,0.583333333,0.68,0.34,0.34,0.564941176,0.011184255,0.581395349,11.10294118,222,533,0.154639175,0.041237113,28,12,33,12
584,flash,darronschall,35,19,0,0.67,0.3,0.37,30,37,0.595238095,0.009957431,0.456521739,0.46,0.2,0.26,0.545681818,0.002644669,0.4375,3.586956522,44,121,0.082474227,0.041237113,12,4,12,4
584,flash,tomkrcha,53,19,0,0.98,0.34,0.64,34,64,0.729927007,0.009486579,0.420289855,0.61,0.25,0.36,0.585609756,0.005833199,0.452380952,7.114754098,167,267,0.226804124,0.298969072,126,152,126,157
584,flash,kirupa,83,19,0,0.16,0.03,0.13,3,13,0.526315789,0.001992527,0.066666667,0.05,0.04,0.01,0.323367003,0.001647268,0,1.8,8,1,0.020618557,0.072164948,2,13,2,25
584,flash,AdobeTV,87,19,0,0.46,0.2,0.26,20,26,0.571428571,0.005797409,0.352941176,0.2,0.1,0.1,0.450892019,0.005669284,0.428571429,2.85,35,22,0.072164948,0,23,0,25,5
584,flash,nicoptere,81,19,0,0.47,0.16,0.31,16,31,0.578034682,0.005369864,0.424242424,0.4,0.16,0.24,0.527692308,0.00520769,0.481481481,11.125,173,272,0.082474227,0.144329897,31,33,31,35
584,flash,johnlindquist,52,19,0,0.82,0.42,0.4,42,40,0.625,0.011633791,0.518518519,0.82,0.39,0.43,0.619612903,0.011552083,0.607843137,13.56097561,315,797,0.18556701,0.18556701,67,22,68,38
584,flash,alecmce,89,19,0,0.61,0.2,0.41,20,41,0.621118012,0.005353234,0.29787234,0.61,0.23,0.38,0.592839506,0.005754752,0.487804878,11.85245902,183,540,0.103092784,0.195876289,31,31,31,37
584,flash,InsideRIA,58,123,0,0.81,0.24,0.57,24,57,0.699300699,0.006021437,0.372881356,0.15,0.1,0.05,0.415757576,0.002789687,0,1.733333333,18,8,0.113402062,0.010309278,21,1,24,1
584,flash,jhooks,39,19,0,0.7,0.34,0.36,34,36,0.602409639,0.01102163,0.489361702,0.74,0.4,0.34,0.57508982,0.020462084,0.574468085,14.83783784,635,463,0.164948454,0.206185567,58,41,59,75
584,flash,codewarmup,49,19,0,0.75,0.2,0.55,20,55,0.684931507,0.005283932,0.315789474,0.1,0.01,0.09,0.485050505,0.002889939,0,3.8,20,18,0.06185567,0.020618557,10,2,10,2
584,flash,DerSchmale,75,19,0,0.74,0.3,0.44,30,44,0.641025641,0.009668726,0.541666667,0.76,0.35,0.41,0.604025157,0.009904471,0.551020408,14.46052632,404,695,0.164948454,0.175257732,26,29,26,32
584,flash,flashdevelop,43,19,0,0.18,0.11,0.07,11,7,0.434782609,0.004128392,0.125,0.13,0.1,0.03,0.4230837,0.001865117,0.3,1.615384615,14,7,0.12371134,0.020618557,59,26,59,26
584,flash,swfgeek,30,19,0,0.44,0.22,0.22,22,22,0.558659218,0.005887143,0.76,0.73,0.24,0.49,0.653333333,0.005576019,0.280701754,8.219178082,198,402,0.113402062,0.340206186,44,91,44,93
584,flash,FDT5,55,19,0,0.52,0.19,0.33,19,33,0.588235294,0.004759238,0.268292683,0.47,0.12,0.35,0.589202454,0.002974764,0.305555556,5.404255319,87,167,0.18556701,0.175257732,103,92,104,92
584,flash,thibault_imbert,10,19,0,1.16,0.6,0.56,60,56,0.689655172,0.020037816,0.546666667,1.14,0.57,0.57,0.681134752,0.016938522,0.652173913,10.23684211,526,641,0.494845361,0.257731959,296,79,298,80
584,flash,bengarney,92,19,0,0.68,0.31,0.37,31,37,0.613496933,0.010899743,0.581395349,0.63,0.31,0.32,0.57508982,0.007911313,0.75,8.619047619,160,383,0.134020619,0.144329897,23,25,24,36
584,flash,yugop,91,19,0,0.1,0.08,0.02,8,2,0.319488818,0.004035357,0.111111111,0.13,0.09,0.04,0.4230837,0.004245551,0.181818182,1.615384615,13,8,0.051546392,0,23,0,30,1
584,flash,flex,36,19,0,0.37,0.25,0.12,25,12,0.515463918,0.007076899,0.233333333,0.12,0.08,0.04,0.413965517,0.00296397,0,6.25,71,4,0.072164948,0.041237113,12,4,12,4
584,flash,Natzke,21,53,0,0.77,0.41,0.36,41,36,0.609756098,0.014199102,0.452830189,0.55,0.24,0.31,0.564941176,0.005957266,0.486486486,6.436363636,136,218,0.103092784,0.113402062,12,23,14,26
584,flash,adobe_cookbook,95,19,0,0.09,0.09,0,9,0,0,0.002883523,0,0.02,0,0.02,0.372661597,0.001527719,0,1,0,2,0.041237113,0.010309278,28,1,28,1
584,flash,didierbyte,97,8,0,0.59,0.15,0.44,15,44,0.632911392,0.005960209,0.229166667,0.16,0.07,0.09,0.468487805,0.001942721,0.777777778,2.625,16,26,0.030927835,0.030927835,4,6,4,6
584,flash,Michael_Plank,86,136,0,0.76,0.3,0.46,30,46,0.649350649,0.007381154,0.490196078,0.76,0.3,0.46,0.63602649,0.005761148,0.551020408,6.697368421,219,290,0.195876289,0.216494845,81,70,81,71
584,flash,robpenner,9,19,0,0.85,0.52,0.33,52,33,0.595238095,0.017345969,0.416666667,0.78,0.4,0.38,0.589202454,0.012390149,0.625,9.807692308,457,308,0.18556701,0.422680412,38,223,41,290
584,flash,Seantron,101,28,0,0.79,0.37,0.42,37,42,0.632911392,0.009508995,0.837209302,0.59,0.35,0.24,0.519135135,0.013015954,0.475,8.881355932,311,213,0.082474227,0.216494845,23,42,25,68
584,flash,ADC_Adobe,41,19,0,0.13,0.13,0,13,0,0,0.007022758,0,0.18,0.09,0.09,0.470784314,0.003538358,0.058823529,3.444444444,43,19,0.134020619,0.154639175,32,51,33,53
584,flash,cwahlers,69,101,0,0.73,0.32,0.41,32,41,0.625,0.011174899,0.553191489,0.7,0.31,0.39,0.589202454,0.006539992,0.489361702,7.642857143,174,361,0.226804124,0.226804124,53,33,53,35
584,flash,BrunoFonzi,79,19,0,0.68,0.35,0.33,35,33,0.568181818,0.008847129,0.36,0.96,0.43,0.53,0.671608392,0.009871212,0.745454545,9.885416667,464,485,0.226804124,0.422680412,110,166,111,173
584,flash,__ted__,17,19,0,1.11,0.54,0.57,54,57,0.694444444,0.015394471,0.608695652,0.89,0.5,0.39,0.596521739,0.011802003,0.618181818,7.179775281,305,334,0.371134021,0.103092784,85,13,89,19
584,flash,AdobeFlash,8,19,0,0.79,0.42,0.37,42,37,0.606060606,0.011052271,0.385964912,0.7,0.25,0.45,0.631842105,0.004580676,0.37254902,7.3,57,454,0.391752577,0.072164948,209,19,225,19
584,flash,JoshuaDavis,19,19,0,0.36,0.35,0.01,35,1,0.36900369,0.010573421,0.028571429,0.55,0.33,0.22,0.510851064,0.007130488,0.341463415,6.145454545,214,124,0.12371134,0.041237113,30,4,36,7
584,flash,nodename,78,48,0,0.95,0.34,0.61,34,61,0.71942446,0.009259291,0.461538462,0.8,0.4,0.4,0.589202454,0.016350445,0.6,12.5875,522,485,0.06185567,0.144329897,12,20,13,37
584,flash,mcorlan,74,19,0,0.52,0.23,0.29,23,29,0.584795322,0.006701866,0.485714286,0.36,0.14,0.22,0.519135135,0.004343505,0.384615385,6.75,93,150,0.144329897,0.154639175,63,46,63,56
584,flash,seb_ly,16,19,0,0.69,0.44,0.25,44,25,0.558659218,0.017225871,0.408163265,0.85,0.56,0.29,0.551954023,0.052282629,0.49122807,15.34117647,925,379,0.092783505,0.443298969,19,160,41,198
584,flash,gskinner,1,148,0,0.75,0.64,0.11,64,11,0.473933649,0.020474082,0.171875,1.03,0.6,0.43,0.615641026,0.012179792,0.560606061,7.097087379,389,342,0.422680412,0,114,0,140,0
584,flash,mesh,3,19,0,0.92,0.63,0.29,63,29,0.574712644,0.023851339,0.415384615,1.12,0.65,0.47,0.623636364,0.030784677,0.577464789,12.69642857,842,580,0.484536082,0.278350515,203,137,239,145
584,flash,clockmaker,90,118,0,0.12,0.06,0.06,6,6,0.411522634,0.003299565,0.333333333,0.13,0.07,0.06,0.432612613,0.004607296,0.625,3.461538462,26,19,0.010309278,0.030927835,1,9,1,10
584,flash,inspirit,33,89,0,0.52,0.28,0.24,28,24,0.543478261,0.011164848,0.405405405,0.59,0.29,0.3,0.561637427,0.013817338,0.638888889,21.98305085,503,794,0.103092784,0.12371134,37,13,37,13
584,flash,andremichelle,14,41,0,0.53,0.48,0.05,48,5,0.436681223,0.016582379,0.104166667,0.6,0.3,0.3,0.561637427,0.006816637,0.538461538,6.933333333,211,205,0.12371134,0.164948454,31,51,31,55
584,flash,AdobeFlashPro,6,19,0,0.58,0.39,0.19,39,19,0.534759358,0.011469917,0.234042553,0.15,0.01,0.14,0.510851064,0.001543402,0.071428571,1.4,1,20,0.175257732,0.020618557,29,2,29,2
584,flash,FlashAndTheCity,99,19,0,0.44,0.14,0.3,14,30,0.581395349,0.004050923,0.375,0.37,0.12,0.25,0.524808743,0.00207824,0.233333333,3.243243243,27,93,0.12371134,0.030927835,58,5,61,5
584,flash,fladdict,100,19,0,0.1,0.06,0.04,6,4,0.4,0.004462938,0.666666667,0.1,0.06,0.04,0.315921053,0.009212439,0.666666667,6.3,56,7,0,0.051546392,0,33,8,67
584,flash,danielalbu,51,19,0,0.77,0.12,0.65,12,65,0.740740741,0.003474436,0.149253731,0.65,0.15,0.5,0.653333333,0.003196341,0.274509804,3.876923077,28,224,0.092783505,0.06185567,23,8,24,13
584,flash,beinteractive,64,19,0,0.39,0.09,0.3,9,30,0.571428571,0.004134011,0.147058824,0.1,0.06,0.04,0.315921053,0.008728949,0.428571429,10.3,25,78,0.030927835,0.010309278,17,1,17,1
584,flash,EladElrom,68,19,0,0.64,0.35,0.29,35,29,0.581395349,0.00850045,0.641025641,0.67,0.31,0.36,0.589202454,0.005512347,0.456521739,9.014925373,158,446,0.206185567,0.092783505,72,10,72,10
584,flash,flashforum,93,19,0,0.45,0.19,0.26,19,26,0.568181818,0.006645863,0.323529412,0.49,0.09,0.4,0.596521739,0.002034908,0.139534884,5.387755102,32,232,0.164948454,0.164948454,39,35,39,35
584,flash,quasimondo,4,19,0,1.1,0.6,0.5,60,50,0.666666667,0.023875416,0.666666667,0.95,0.49,0.46,0.623636364,0.022489805,0.637931034,18.65263158,888,884,0.278350515,0.195876289,54,48,80,52
584,flash,hfug,76,19,0,0.94,0.2,0.74,20,74,0.793650794,0.004862393,0.236842105,0.59,0.21,0.38,0.604025157,0.004546551,0.282608696,6.830508475,150,253,0.041237113,0.391752577,23,197,23,199
584,flash,adobemax,73,19,0,0.58,0.29,0.29,29,29,0.578034682,0.007543424,0.380952381,0.46,0.24,0.22,0.516344086,0.005773152,0.352941176,3.434782609,74,84,0.195876289,0.041237113,68,4,78,5
584,flash,bitchwhocodes,23,19,0,0.64,0.39,0.25,39,25,0.561797753,0.014456226,0.391304348,0.81,0.57,0.24,0.536536313,0.044186509,0.372881356,16.16049383,1068,241,0.092783505,0.06185567,13,15,21,20
584,flash,activeden,48,19,0,0.22,0.09,0.13,9,13,0.529100529,0.002668096,0.294117647,0.3,0.05,0.25,0.5488,0.001952279,0.2,3.466666667,27,77,0.082474227,0.030927835,11,4,16,5
584,food_chef,grubstreetny,46,477,0,1.275510204,0.5,0.775510204,49,76,0.813645797,0.013373176,0.543209877,0.717171717,0.313131313,0.404040404,0.596736597,0.005761716,0.543478261,2.873239437,64,140,0.305263158,0.115789474,59,13,143,28
584,food_chef,FriendsEAT,94,324,0,0.551020408,0.142857143,0.408163265,14,40,0.623442884,0.003532822,0.2,0.333333333,0.02020202,0.313131313,0.571109872,0.001761535,0.064516129,4.515151515,3,146,0.010526316,0.042105263,1,4,14,7
584,food_chef,FrankBruni,33,63,0,0.642857143,0.520408163,0.12244898,51,12,0.516183893,0.015959473,0.188679245,0.414141414,0.272727273,0.141414141,0.477389277,0.008985039,0.322580645,3.512195122,87,57,0.136842105,0.042105263,34,7,114,14
584,food_chef,HuffPostFood,55,417,0,1.040816327,0.326530612,0.714285714,32,70,0.774275839,0.009166424,0.307692308,0.525252525,0.181818182,0.343434343,0.574635241,0.004385599,0.3,3.519230769,76,107,0.178947368,0.178947368,59,34,193,39
584,food_chef,eatocracy,58,251,0,1.193877551,0.43877551,0.755102041,43,74,0.800085034,0.009933027,0.444444444,0.656565657,0.222222222,0.434343434,0.608437314,0.004901695,0.354166667,2.815384615,39,144,0.2,0.042105263,44,6,99,8
584,food_chef,edlevine,44,27,0,0.530612245,0.459183673,0.071428571,45,7,0.513423551,0.013077192,0.130434783,0.181818182,0.101010101,0.080808081,0.458575907,0.007537077,0.384615385,6.222222222,89,23,0.021052632,0.010526316,2,1,2,1
584,food_chef,slashfood,17,435,0,1.397959184,0.448979592,0.948979592,44,93,0.95059608,0.012152344,0.457446809,0.444444444,0.131313131,0.313131313,0.560788609,0.002445904,0.257142857,2.590909091,19,95,0.105263158,0.031578947,25,23,130,24
584,food_chef,Rick_Bayless,3,313,0,0.755102041,0.571428571,0.183673469,56,18,0.545512523,0.016157497,0.275862069,0.595959596,0.343434343,0.252525253,0.53809774,0.007712109,0.311111111,2.423728814,96,47,0.115789474,0.021052632,19,2,137,4
584,food_chef,amateurgourmet,52,112,0,0.744897959,0.418367347,0.326530612,41,32,0.585428074,0.009532697,0.351851852,0.656565657,0.333333333,0.323232323,0.567627494,0.014830816,0.625,6.323076923,237,174,0.094736842,0.073684211,22,7,41,13
584,food_chef,GaelGreene,27,299,0,0.642857143,0.469387755,0.173469388,46,17,0.533390023,0.012750625,0.235294118,0.353535354,0.181818182,0.171717172,0.505928854,0.005530701,0.296296296,2.114285714,42,32,0.147368421,0.136842105,20,22,67,31
584,food_chef,MyLastBite,47,197,0,0.714285714,0.408163265,0.306122449,40,30,0.585428074,0.012496612,0.75,0.666666667,0.232323232,0.434343434,0.616496087,0.011284277,0.375,12.36363636,148,668,0.063157895,0.315789474,10,272,10,361
584,food_chef,norecipes,84,85,0,0.540816327,0.255102041,0.285714286,25,28,0.578374723,0.005832749,0.892857143,0.202020202,0.060606061,0.141414141,0.489952153,0.002138134,0.111111111,3.25,9,56,0.010526316,0.031578947,3,3,7,9
584,food_chef,ChopTedAllen,79,81,0,0.43877551,0.295918367,0.142857143,29,14,0.502671226,0.006525111,0.075,0.171717172,0.111111111,0.060606061,0.428990364,0.003483114,0.307692308,3,26,25,0.021052632,0,13,0,39,1
584,food_chef,ruthreichl,14,122,0,0.928571429,0.683673469,0.244897959,67,24,0.561463182,0.023742999,0.31884058,0.666666667,0.434343434,0.232323232,0.520060945,0.015323831,0.466666667,3.818181818,154,98,0.2,0.105263158,77,11,139,23
584,food_chef,fandw,13,346,0,1.071428571,0.520408163,0.551020408,51,54,0.685787172,0.016397638,0.478873239,0.828282828,0.404040404,0.424242424,0.608437314,0.016773858,0.438596491,6.536585366,265,271,0.252631579,0.210526316,82,89,128,99
584,food_chef,RachaelRayShow,99,63,0,0.37755102,0.163265306,0.214285714,16,21,0.548629738,0.006182316,0.275862069,0.242424242,0.121212121,0.121212121,0.441189143,0.0112421,0.333333333,12.95833333,180,131,0.073684211,0.063157895,12,271,30,329
584,food_chef,bittman,8,325,0,0.602040816,0.602040816,0,59,0,0,0.018816932,0,0.434343434,0.373737374,0.060606061,0.435004248,0.012257479,0.131578947,3.76744186,144,18,0.178947368,0.010526316,36,1,441,15
584,food_chef,PadmaLakshmi,36,36,0,0.397959184,0.316326531,0.081632653,31,8,0.477662707,0.007831196,0.147058824,0.272727273,0.181818182,0.090909091,0.463138851,0.005427594,0.5,4.333333333,76,41,0.073684211,0.042105263,13,7,34,9
584,food_chef,foodgawker,67,81,0,0.428571429,0.183673469,0.244897959,18,24,0.564765906,0.003874407,0.4,0.151515152,0.050505051,0.101010101,0.477389277,0.002350153,0.25,2.466666667,13,24,0.010526316,0,1,0,8,3
